project_id,nature_id,spatial_domain_id,mapping_type_id,variable_id,period_id,ensemble_id,gcm_id,rcm_id,rcm_resolution_id,rcp_id,driving_member_id,climex_member_id,post_processing_id,post_processing_obs_id,start,end,version,finest_resolution,first_member,latest_version,path
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,GFDL-ESM2G,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_GFG_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0529.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,GFDL-ESM2G,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_GFG_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0532.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,GFDL-ESM2M,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_GFM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0538.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,GFDL-ESM2M,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_GFM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0544.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,GISS-E2-H,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_GIH_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0547.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,GISS-E2-R,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_GIR_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0553.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,GISS-E2-R,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_GIR_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0558.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0602.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0606.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0611.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0615.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0619.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0623.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0627.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0631.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-MR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0635.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5A-MR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IAM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0640.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5B-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IBL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0643.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,IPSL-CM5B-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_IBL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0646.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,INMCM4,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_INM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0926.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,INMCM4,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_INM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0931.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC5,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MI5_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0709.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC5,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MI5_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0715.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC5,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MI5_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0722.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC5,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MI5_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0728.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC5,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MI5_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0734.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC5,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MI5_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0740.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC-ESM-CHEM,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MIC_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0659.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC-ESM-CHEM,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MIC_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0702.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC-ESM,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MIE_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0649.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MIROC-ESM,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MIE_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0653.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0745.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0750.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0754.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0759.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0803.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-LR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPL_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0807.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-MR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0812.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-MR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0816.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-MR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0820.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MPI-ESM-MR,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MPM_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0825.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MRI-CGCM3,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MR3_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0833.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MRI-CGCM3,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MR3_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0841.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,MRI-ESM1,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_MRE_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0849.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,NorESM1-M,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_NOE_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0853.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmax,1971-2000,CMIP5,NorESM1-M,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmax/CQ2_CLIOBS_QUEBEC_A2S_TASMAX_REF_CM5_NOE_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0858.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,ACCESS1-0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_A10_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0218.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,ACCESS1-0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_A10_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0224.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,ACCESS1-3,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_A13_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0229.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,ACCESS1-3,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_A13_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0234.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,BCC-CSM1-1-m,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_B1M_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-1001.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,BCC-CSM1-1-m,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_B1M_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-1010.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,BCC-CSM1-1,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_BC1_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0950.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,BCC-CSM1-1,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_BC1_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0953.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,BNU-ESM,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_BNU_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0239.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,BNU-ESM,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_BNU_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0244.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,CanESM2,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_CE2_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0511.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,CanESM2,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_CE2_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0516.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,CanESM2,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_CE2_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0522.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,CanESM2,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_CE2_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0527.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,CanESM2,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_CE2_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0532.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,CanESM2,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_CE2_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0537.nc
cQ2,ObservedClimate,Quebec,AveragedObsToSimGrid,tasmin,1971-2000,CMIP5,CanESM2,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,Raw,NRCAN,,,v1.0,True,True,True,/cmip5/v1.0/OBS/tasmin/CQ2_CLIOBS_QUEBEC_A2S_TASMIN_REF_CM5_CE2_XXX_XXX_XXX_NRC_XXX_XXXXXX_XXX_MB_20190323-0543.nc
